UNOFFICIAL ELECTION RESULTS
ADA
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"1913 - A","Retain Magistrate Judge Laurie A. Fortier","NO","85","78.23%"
"1913 - A","Retain Magistrate Judge Theresa Gardunia","YES","502","78.23%"
"1913 - A","Retain Magistrate Judge Theresa Gardunia","NO","107","78.23%"
"1913 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","485","78.23%"
"1913 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","123","78.23%"
"1913 - A","Retain Magistrate Judge Regan C. Jameson","YES","492","78.23%"
"1913 - A","Retain Magistrate Judge Regan C. Jameson","NO","101","78.23%"
"1913 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","497","78.23%"
"1913 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","107","78.23%"
"1913 - A","Retain Magistrate Judge David D. Manweiler","YES","497","78.23%"
"1913 - A","Retain Magistrate Judge David D. Manweiler","NO","124","78.23%"
"1913 - A","Retain Magistrate Judge Michael McLennan","YES","483","78.23%"
"1913 - A","Retain Magistrate Judge Michael McLennan","NO","101","78.23%"
"1913 - A","Retain Magistrate Judge Kyle Schou","YES","476","78.23%"
"1913 - A","Retain Magistrate Judge Kyle Schou","NO","113","78.23%"
"1913 - A","Retain Magistrate Judge Diane M Walker","YES","474","78.23%"
"1913 - A","Retain Magistrate Judge Diane M Walker","NO","133","78.23%"
"1913 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","477","78.23%"
"1913 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","109","78.23%"
"1913 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","526","78.23%"
"1913 - A","College of Western Idaho Zone 3","Jim Reames","495","78.23%"
"1913 - A","College of Western Idaho Zone 4","Gary L Smith","500","78.23%"
"1913 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","650","78.23%"
"1913 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","435","78.23%"
"1913 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","594","78.23%"
"1913 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","719","78.23%"
"1913 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","332","78.23%"
"1914 - A","United States President","Joel Skousen","0","75.68%"
"1914 - A","United States President","Kamala D. Harris","915","75.68%"
"1914 - A","United States President","Chase Oliver","9","75.68%"
"1914 - A","United States President","Donald J. Trump","286","75.68%"
"1914 - A","United States President","Claudia De la Cruz","0","75.68%"
"1914 - A","United States President","Shiva Ayyadurai","0","75.68%"
"1914 - A","United States President","Randall Terry","1","75.68%"
"1914 - A","United States President","Jill Stein","11","75.68%"
"1914 - A","United States President","Robert F Kennedy Jr.","18","75.68%"
"1914 - A","United States President","Brian Larry Kienitz","0","75.68%"
"1914 - A","United States President","Peter Sonski","0","75.68%"
"1914 - A","United States President","Unassigned write-ins","14","75.68%"
"1914 - A","United States Representative District 2","Idaho Law - Carta Sierra","13","75.68%"
"1914 - A","United States Representative District 2","David Roth","779","75.68%"
"1914 - A","United States Representative District 2","Todd Corsetti","30","75.68%"
"1914 - A","United States Representative District 2","Mike Simpson","378","75.68%"
"1914 - A","State Senator District 19","Melissa Wintrow","956","75.68%"
"1914 - A","State Representative District 19 Seat A","Monica C. Church","899","75.68%"
"1914 - A","State Representative District 19 Seat A","Jim Feederle","296","75.68%"
"1914 - A","State Representative District 19 Seat B","Chris Mathias","936","75.68%"
"1914 - A","County Commissioner District 1","Jonathan Lashley","851","75.68%"
"1914 - A","County Commissioner District 1","Ryan Davidson","314","75.68%"
"1914 - A","County Commissioner District 3","Devin Gutierrez","804","75.68%"
"1914 - A","County Commissioner District 3","Tom Dayley","344","75.68%"
"1914 - A","County Sheriff","Doug Traubel","168","75.68%"
"1914 - A","County Sheriff","Matthew Clifford","751","75.68%"
"1914 - A","County Prosecuting Attorney","Johnathan Baldauf","744","75.68%"
"1914 - A","County Prosecuting Attorney","Jan Bennetts","405","75.68%"
"1914 - A","Retain Magistrate Judge Ransom Bailey","YES","685","75.68%"
"1914 - A","Retain Magistrate Judge Ransom Bailey","NO","130","75.68%"
"1914 - A","Retain Magistrate Judge Susan Clark","YES","725","75.68%"
"1914 - A","Retain Magistrate Judge Susan Clark","NO","102","75.68%"
"1914 - A","Retain Magistrate Judge Danica Comstock","YES","671","75.68%"
"1914 - A","Retain Magistrate Judge Danica Comstock","NO","107","75.68%"
"1914 - A","Retain Magistrate Judge Kira L. Dale","YES","667","75.68%"
"1914 - A","Retain Magistrate Judge Kira L. Dale","NO","114","75.68%"
"1914 - A","Retain Magistrate Judge Michael Dean","YES","623","75.68%"
"1914 - A","Retain Magistrate Judge Michael Dean","NO","134","75.68%"
"1914 - A","Retain Magistrate Judge Andrew Ellis","YES","642","75.68%"
"1914 - A","Retain Magistrate Judge Andrew Ellis","NO","118","75.68%"
"1914 - A","Retain Magistrate Judge Laurie A. Fortier","YES","647","75.68%"
"1914 - A","Retain Magistrate Judge Laurie A. Fortier","NO","106","75.68%"
"1914 - A","Retain Magistrate Judge Theresa Gardunia","YES","641","75.68%"
"1914 - A","Retain Magistrate Judge Theresa Gardunia","NO","114","75.68%"
"1914 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","633","75.68%"
"1914 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","119","75.68%"
"1914 - A","Retain Magistrate Judge Regan C. Jameson","YES","624","75.68%"
"1914 - A","Retain Magistrate Judge Regan C. Jameson","NO","113","75.68%"
"1914 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","647","75.68%"
"1914 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","103","75.68%"
"1914 - A","Retain Magistrate Judge David D. Manweiler","YES","626","75.68%"
"1914 - A","Retain Magistrate Judge David D. Manweiler","NO","148","75.68%"
"1914 - A","Retain Magistrate Judge Michael McLennan","YES","614","75.68%"
"1914 - A","Retain Magistrate Judge Michael McLennan","NO","121","75.68%"
"1914 - A","Retain Magistrate Judge Kyle Schou","YES","605","75.68%"
"1914 - A","Retain Magistrate Judge Kyle Schou","NO","130","75.68%"
"1914 - A","Retain Magistrate Judge Diane M Walker","YES","617","75.68%"
"1914 - A","Retain Magistrate Judge Diane M Walker","NO","140","75.68%"
"1914 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","610","75.68%"
"1914 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","130","75.68%"
"1914 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","634","75.68%"
"1914 - A","College of Western Idaho Zone 3","Jim Reames","591","75.68%"
"1914 - A","College of Western Idaho Zone 4","Gary L Smith","593","75.68%"
"1914 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","789","75.68%"
"1914 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","495","75.68%"
"1914 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","697","75.68%"
"1914 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","926","75.68%"
"1914 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","314","75.68%"
"1915 - A","United States President","Joel Skousen","1","78.86%"
"1915 - A","United States President","Kamala D. Harris","1047","78.86%"
"1915 - A","United States President","Chase Oliver","12","78.86%"
"1915 - A","United States President","Donald J. Trump","244","78.86%"
"1915 - A","United States President","Claudia De la Cruz","4","78.86%"
"1915 - A","United States President","Shiva Ayyadurai","1","78.86%"
"1915 - A","United States President","Randall Terry","2","78.86%"
"1915 - A","United States President","Jill Stein","10","78.86%"
"1915 - A","United States President","Robert F Kennedy Jr.","18","78.86%"
"1915 - A","United States President","Brian Larry Kienitz","0","78.86%"
"1915 - A","United States President","Peter Sonski","0","78.86%"
"1915 - A","United States President","Unassigned write-ins","3","78.86%"
"1915 - A","United States Representative District 2","Idaho Law - Carta Sierra","13","78.86%"
"1915 - A","United States Representative District 2","David Roth","941","78.86%"
"1915 - A","United States Representative District 2","Todd Corsetti","47","78.86%"
"1915 - A","United States Representative District 2","Mike Simpson","288","78.86%"
"1915 - A","State Senator District 19","Melissa Wintrow","1094","78.86%"
"1915 - A","State Representative District 19 Seat A","Monica C. Church","1038","78.86%"
"1915 - A","State Representative District 19 Seat A","Jim Feederle","239","78.86%"
"1915 - A","State Representative District 19 Seat B","Chris Mathias","1061","78.86%"
"1915 - A","County Commissioner District 1","Jonathan Lashley","1000","78.86%"
"1915 - A","County Commissioner District 1","Ryan Davidson","259","78.86%"
"1915 - A","County Commissioner District 3","Devin Gutierrez","987","78.86%"
"1915 - A","County Commissioner District 3","Tom Dayley","262","78.86%"
"1915 - A","County Sheriff","Doug Traubel","277","78.86%"
"1915 - A","County Sheriff","Matthew Clifford","696","78.86%"
"1915 - A","County Prosecuting Attorney","Johnathan Baldauf","920","78.86%"
"1915 - A","County Prosecuting Attorney","Jan Bennetts","335","78.86%"
"1915 - A","Retain Magistrate Judge Ransom Bailey","YES","646","78.86%"
"1915 - A","Retain Magistrate Judge Ransom Bailey","NO","190","78.86%"
"1915 - A","Retain Magistrate Judge Susan Clark","YES","667","78.86%"
"1915 - A","Retain Magistrate Judge Susan Clark","NO","165","78.86%"
"1915 - A","Retain Magistrate Judge Danica Comstock","YES","637","78.86%"
"1915 - A","Retain Magistrate Judge Danica Comstock","NO","156","78.86%"
"1915 - A","Retain Magistrate Judge Kira L. Dale","YES","640","78.86%"
"1915 - A","Retain Magistrate Judge Kira L. Dale","NO","157","78.86%"
"1915 - A","Retain Magistrate Judge Michael Dean","YES","577","78.86%"
"1915 - A","Retain Magistrate Judge Michael Dean","NO","182","78.86%"
"1915 - A","Retain Magistrate Judge Andrew Ellis","YES","581","78.86%"
"1915 - A","Retain Magistrate Judge Andrew Ellis","NO","183","78.86%"
"1915 - A","Retain Magistrate Judge Laurie A. Fortier","YES","620","78.86%"
"1915 - A","Retain Magistrate Judge Laurie A. Fortier","NO","149","78.86%"
"1915 - A","Retain Magistrate Judge Theresa Gardunia","YES","593","78.86%"
"1915 - A","Retain Magistrate Judge Theresa Gardunia","NO","169","78.86%"
"1915 - A","Retain Magistrate Judge Cathleen MacGregor Irby","YES","589","78.86%"
"1915 - A","Retain Magistrate Judge Cathleen MacGregor Irby","NO","173","78.86%"
"1915 - A","Retain Magistrate Judge Regan C. Jameson","YES","567","78.86%"
"1915 - A","Retain Magistrate Judge Regan C. Jameson","NO","172","78.86%"
"1915 - A","Retain Magistrate Judge Joanne Kibodeaux","YES","587","78.86%"
"1915 - A","Retain Magistrate Judge Joanne Kibodeaux","NO","159","78.86%"
"1915 - A","Retain Magistrate Judge David D. Manweiler","YES","561","78.86%"
"1915 - A","Retain Magistrate Judge David D. Manweiler","NO","197","78.86%"
"1915 - A","Retain Magistrate Judge Michael McLennan","YES","558","78.86%"
"1915 - A","Retain Magistrate Judge Michael McLennan","NO","178","78.86%"
"1915 - A","Retain Magistrate Judge Kyle Schou","YES","554","78.86%"
"1915 - A","Retain Magistrate Judge Kyle Schou","NO","186","78.86%"
"1915 - A","Retain Magistrate Judge Diane M Walker","YES","578","78.86%"
"1915 - A","Retain Magistrate Judge Diane M Walker","NO","186","78.86%"
"1915 - A","Retain Magistrate Judge Abraham E. Wingrove","YES","550","78.86%"
"1915 - A","Retain Magistrate Judge Abraham E. Wingrove","NO","186","78.86%"
"1915 - A","College of Western Idaho Zone 1","Nicole A Bradshaw","651","78.86%"
"1915 - A","College of Western Idaho Zone 3","Jim Reames","612","78.86%"
"1915 - A","College of Western Idaho Zone 4","Gary L Smith","610","78.86%"
"1915 - A","College of Western Idaho Zone 5","Cherie Buckner-Webb","855","78.86%"
"1915 - A","Idaho Constitutional Amendment","YES, approve the proposed Constitutional Amendment for additional language providing that only United States citizens may vote in elections in the State of Idaho.","469","78.86%"
"1915 - A","Idaho Constitutional Amendment","NO, make no change to the Idaho Constitution.","806","78.86%"
"1915 - A","Proposition 1","YES, replace Idaho's primary election with a single top-four primary and change Idaho's general election to a ranked-choice voting system.","1030","78.86%"
"1915 - A","Proposition 1","NO, make no change to the current primary and general election voting system.","285","78.86%"
"1916 - A","United States President","Joel Skousen","0","76.05%"
"1916 - A","United States President","Kamala D. Harris","842","76.05%"
"1916 - A","United States President","Chase Oliver","8","76.05%"
"1916 - A","United States President","Donald J. Trump","162","76.05%"
"1916 - A","United States President","Claudia De la Cruz","2","76.05%"
"1916 - A","United States President","Shiva Ayyadurai","0","76.05%"
"1916 - A","United States President","Randall Terry","0","76.05%"
"1916 - A","United States President","Jill Stein","12","76.05%"
"1916 - A","United States President","Robert F Kennedy Jr.","12","76.05%"
"1916 - A","United States President","Brian Larry Kienitz","0","76.05%"
"1916 - A","United States President","Peter Sonski","0","76.05%"
"1916 - A","United States President","Unassigned write-ins","10","76.05%"
"1916 - A","United States Representative District 2","Idaho Law - Carta Sierra","6","76.05%"
"1916 - A","United States Representative District 2","David Roth","755","76.05%"
"1916 - A","United States Representative District 2","Todd Corsetti","28","76.05%"
"1916 - A","United States Representative District 2","Mike Simpson","226","76.05%"
"1916 - A","State Senator District 19","Melissa Wintrow","879","76.05%"
"1916 - A","State Representative District 19 Seat A","Monica C. Church","839","76.05%"
"1916 - A","State Representative District 19 Seat A","Jim Feederle","170","76.05%"
"1916 - A","State Representative District 19 Seat B","Chris Mathias","866","76.05%"
